year,timhour,timperiod,day,month,acctyp,roadtyp,location,climate,cause,gender,national,age,licns,injLvl,vhcltyp,heavyVcl,insurtyp,harmlvl,vhcls,singlmltipl,prsns,death_wound,wounds,deaths
2011,2100,4,4,10,1,2,4,1,7,1,1,50,1,5,1,2,2,2,3,2,3,2,6,0
2009,1500,3,3,4,1,2,4,1,7,1,1,26,1,2,1,2,1,1,2,2,3,2,3,0
2009,1200,2,3,4,1,1,4,1,7,1,2,29,2,5,1,2,2,3,2,2,2,3,0,0
2009,1700,3,4,7,1,2,4,1,7,1,2,43,1,5,1,2,2,2,2,2,2,3,0,0
2010,800,2,3,3,5,1,4,1,7,2,1,26,1,4,1,2,1,2,2,2,2,3,0,0
2009,200,1,4,4,5,2,4,1,7,2,1,24,1,5,1,2,2,4,2,2,2,2,1,0
2011,2100,4,6,7,5,1,5,1,7,1,1,56,1,5,1,2,2,3,3,2,3,2,1,0
2009,1400,3,2,4,1,2,5,1,7,1,1,39,1,5,1,2,2,1,3,2,3,2,1,0
2009,2100,4,2,4,1,2,5,1,7,2,1,19,1,4,1,2,2,1,2,2,3,2,3,0
2010,1500,3,2,7,2,2,5,1,7,1,1,39,1,5,1,2,1,3,1,1,2,2,1,0
2012,700,2,6,2,4,2,5,1,7,2,1,30,1,4,1,2,1,2,2,2,2,3,0,0
2009,2400,4,6,9,1,1,3,1,7,2,1,17,2,3,1,2,2,4,3,2,3,3,0,0
2009,1400,3,3,3,1,1,3,1,7,1,2,33,1,5,1,2,2,2,2,2,2,2,1,0
2009,2300,4,2,3,1,1,2,1,7,1,1,40,1,5,1,2,1,1,3,2,4,2,2,0
2009,500,1,1,4,1,1,1,2,7,1,2,38,1,5,1,2,2,1,2,2,8,1,7,1
2011,2000,4,6,11,1,1,1,1,7,1,1,27,1,4,1,2,1,2,4,2,8,2,5,0
2011,1200,2,5,2,1,1,1,1,7,1,1,34,1,5,1,2,2,2,4,2,8,2,7,0
2009,1100,2,7,6,4,1,1,1,7,1,1,26,1,5,1,2,2,2,4,2,7,2,3,0
2011,400,1,7,11,1,1,1,1,7,1,1,23,1,4,1,2,2,2,2,2,6,2,4,0
2009,1300,3,2,2,4,1,1,1,7,1,1,28,1,2,1,2,1,2,3,2,6,2,5,0
2009,1400,3,3,7,3,2,1,1,7,1,1,32,1,2,1,2,2,2,2,2,5,2,4,0
2009,1300,3,4,1,3,1,1,1,7,1,1,30,1,4,1,2,2,3,3,2,5,2,2,0
2009,2200,4,2,6,3,1,1,1,7,2,1,33,1,5,1,2,2,2,2,2,5,2,5,0
2011,200,1,4,11,3,1,1,2,7,1,1,32,1,4,1,2,2,2,3,2,4,2,1,0
2011,1800,4,1,6,5,1,1,1,7,1,1,25,1,4,1,2,2,2,4,2,4,2,1,0
2009,1800,4,4,4,3,2,1,1,7,1,1,20,1,5,1,2,2,2,2,2,4,2,2,0
2010,2200,4,6,8,4,1,1,1,7,1,2,48,1,3,1,2,2,2,3,2,4,2,1,0
2010,2200,4,3,8,3,2,1,1,7,2,1,21,1,3,1,2,2,3,3,2,4,2,1,0
2009,1900,4,4,6,3,2,1,1,7,2,1,28,1,5,1,2,2,2,2,2,4,2,3,0
2011,800,2,3,12,3,2,1,1,7,1,2,41,1,5,1,2,1,2,2,2,3,2,3,0
2011,2300,4,3,11,5,1,1,1,7,1,2,57,1,3,1,2,2,2,3,2,3,2,1,0
2011,1800,4,5,9,5,2,1,1,7,1,2,30,1,2,1,2,2,1,2,2,3,2,2,0
2009,1700,3,3,11,5,1,1,1,7,1,2,40,1,2,1,2,1,2,2,2,3,2,1,0
2009,1300,3,3,3,5,1,1,1,7,1,2,44,1,5,1,2,1,2,2,2,3,2,2,0
2012,1700,3,4,1,5,1,1,1,7,1,1,25,1,4,1,2,2,3,2,2,3,2,1,0
2011,1600,3,5,7,3,1,1,1,7,1,1,27,1,4,1,2,2,2,3,2,3,3,0,0
2011,1600,3,2,1,2,1,1,1,7,1,1,31,1,5,1,2,2,1,2,2,3,2,2,0
2010,2400,4,5,9,5,2,1,1,7,1,1,22,1,5,1,2,2,2,2,2,3,2,1,0
2010,1400,3,2,8,5,1,1,1,7,1,1,41,1,2,1,2,1,2,3,2,3,3,0,0
2009,1100,2,2,6,5,2,1,1,7,1,1,34,1,5,1,2,2,1,3,2,3,2,3,0
2009,1500,3,7,4,3,2,1,1,7,1,1,24,1,5,1,2,2,1,3,2,3,2,1,0
2009,1100,2,3,2,3,2,1,1,7,1,1,28,1,5,1,2,2,3,2,2,3,2,1,0
2009,1000,2,3,1,4,1,1,1,7,1,1,36,1,5,1,2,1,2,2,2,3,2,2,0
2010,1500,3,3,12,3,1,1,1,7,1,2,34,1,5,1,2,2,3,3,2,3,2,1,0
2011,900,2,5,10,5,1,1,1,7,2,1,23,1,3,1,2,2,3,3,2,3,2,1,0
2011,1500,3,3,8,2,2,1,1,7,2,1,24,1,5,1,2,1,2,2,2,3,2,1,0
2009,1200,2,7,2,5,2,1,1,7,2,1,24,1,5,1,2,2,2,2,2,3,2,2,0
2009,1200,2,4,1,5,1,1,1,7,2,1,21,1,5,1,2,2,2,2,2,3,2,1,0
2011,1300,3,5,8,5,2,1,1,7,1,2,26,2,5,1,2,2,3,2,2,2,3,0,0
2009,1600,3,5,6,5,1,1,1,7,1,2,37,1,3,1,2,1,2,2,2,2,2,1,0
2012,1000,2,2,3,1,1,1,1,7,1,1,27,1,4,1,2,1,2,2,2,2,2,1,0
2012,200,1,2,1,3,2,1,1,7,1,1,40,1,5,1,2,2,3,2,2,2,3,0,0
2011,700,2,5,10,4,1,1,1,7,1,1,28,1,5,1,2,2,2,2,2,2,2,1,0
2011,500,1,3,10,3,1,1,1,7,1,1,34,1,4,1,2,2,1,2,2,2,2,1,0
2011,2100,4,5,9,5,1,1,1,7,1,1,43,1,5,1,2,1,2,2,2,2,2,1,0
2011,2100,4,2,9,3,1,1,1,7,1,1,23,1,4,1,2,2,3,2,2,2,2,10,0
2011,1200,2,1,7,3,1,1,1,7,1,1,24,1,4,1,2,2,1,2,2,2,2,1,0
2011,700,2,5,6,4,1,1,1,7,1,1,21,1,2,1,2,2,2,2,2,2,3,0,0
2011,1200,2,2,3,5,1,1,1,7,1,1,26,1,5,1,2,1,2,2,2,2,2,1,0
2010,2200,4,6,12,5,1,1,1,7,1,1,17,1,4,1,2,2,2,2,2,2,2,1,0
2010,1000,2,3,8,4,1,1,1,7,1,1,22,1,3,1,2,1,2,1,1,2,3,0,0
2010,1900,4,6,4,3,2,1,1,7,1,1,24,1,4,1,2,2,1,2,2,2,2,2,0
2010,1600,3,5,3,5,1,1,1,7,1,1,26,1,4,1,2,1,2,2,2,2,2,1,0
2010,1100,2,7,2,3,1,1,1,7,1,1,18,1,4,1,2,2,1,2,2,2,2,2,0
2010,2100,4,7,2,3,1,1,1,7,1,1,23,1,5,1,2,2,2,2,2,2,2,2,0
2010,1200,2,1,1,3,1,1,1,7,1,1,26,1,2,1,2,2,1,2,2,2,2,1,0
2010,1300,3,6,1,3,1,1,1,7,1,1,50,1,5,1,2,1,2,2,2,2,2,1,0
2009,1600,3,3,6,3,1,1,1,7,1,1,23,1,4,1,2,1,2,2,2,2,3,0,0
2009,1200,2,3,6,4,1,1,1,7,1,1,18,1,2,1,2,2,2,3,2,2,2,1,0
2009,2000,4,6,4,3,1,1,1,7,1,1,29,1,5,1,2,2,2,1,1,2,2,2,0
2009,2100,4,1,3,3,2,1,1,7,1,1,22,1,4,1,2,2,1,2,2,2,3,0,0
2009,1300,3,4,3,3,1,1,1,7,1,1,38,1,3,1,2,2,3,2,2,2,2,1,0
2009,2100,4,1,1,3,2,1,1,7,1,1,20,1,3,1,2,1,2,2,2,2,2,1,0
2009,600,2,4,3,3,2,1,1,7,2,1,32,1,4,1,2,1,2,1,1,2,2,2,0
2011,1600,3,7,7,2,1,1,1,7,2,1,22,1,4,1,2,2,3,2,2,2,2,2,0
2009,700,2,5,4,3,2,1,1,7,2,1,26,1,4,1,2,2,2,2,2,2,2,1,0
2009,1100,2,7,2,3,1,1,1,7,2,1,32,1,3,1,2,2,2,2,2,2,3,0,0
2009,200,1,3,4,3,2,1,1,7,1,1,26,1,5,1,2,2,5,2,2,1,3,0,0
2009,1200,2,5,7,3,1,1,1,7,2,1,18,1,5,1,2,1,2,1,1,1,3,0,0
2009,1400,3,5,3,3,2,1,1,7,2,1,37,1,4,1,2,2,3,1,1,1,3,0,0
2009,2000,4,7,12,5,2,4,2,6,1,2,24,1,4,1,2,1,2,4,2,5,2,1,0
2009,1600,3,2,12,1,2,5,2,6,1,1,19,1,3,1,2,2,1,2,2,2,2,1,0
2009,1500,3,3,1,5,1,3,1,6,1,1,30,1,4,1,2,1,1,2,2,3,2,3,0
2009,1900,4,2,7,5,1,2,2,6,1,1,22,1,4,1,2,1,1,2,2,4,2,4,0
2009,1600,3,1,9,5,1,2,2,6,1,1,30,1,5,1,2,2,2,3,2,3,2,3,0
2009,1500,3,4,1,1,1,2,2,6,1,1,23,1,4,1,2,2,2,2,2,2,3,0,0
2009,1000,2,1,12,5,1,1,2,6,1,1,27,1,2,1,2,2,2,18,2,20,2,5,0
2010,2000,4,2,6,1,1,1,1,6,1,1,20,1,5,1,2,2,2,3,2,8,2,7,0
2010,1100,2,2,2,3,2,1,2,6,1,1,40,1,5,1,2,2,1,2,2,6,2,5,0
2010,1600,3,1,4,3,1,1,2,6,1,1,29,1,5,1,2,2,2,4,2,5,2,3,0
2009,1800,4,1,12,1,1,1,2,6,1,1,31,1,3,1,2,2,1,2,2,4,1,1,3
2010,1000,2,2,2,1,2,1,2,6,1,1,29,1,3,1,2,2,1,2,2,4,2,3,0
2009,1200,2,7,12,5,1,1,2,6,1,1,31,1,4,1,2,2,2,2,2,4,2,3,0
2009,800,2,4,3,5,1,1,2,6,2,2,40,1,5,1,2,2,3,2,2,4,2,2,0
2009,1700,3,3,3,4,2,1,2,6,1,1,47,1,5,1,2,1,2,2,2,3,2,2,0
2009,1800,4,2,12,5,2,1,2,6,1,1,33,1,4,1,2,2,1,2,2,3,2,2,0
2009,1900,4,7,12,5,2,1,2,6,1,1,20,1,4,1,2,2,3,2,2,3,2,2,0
2009,1700,3,3,3,5,1,1,2,6,1,1,26,1,4,1,2,1,3,1,1,2,2,1,0
2010,700,2,2,6,3,1,1,2,6,1,1,31,1,5,1,2,2,2,2,2,2,2,2,0
2010,2300,4,7,6,4,1,1,2,6,1,1,26,1,5,1,2,2,2,2,2,2,2,1,0
2010,1500,3,2,2,3,2,1,2,6,1,1,24,1,3,1,2,2,3,2,2,2,2,1,0
2009,2200,4,1,12,4,1,1,2,6,1,1,20,1,5,1,2,2,1,2,2,2,3,0,0
2009,1800,4,7,12,3,2,1,2,6,1,1,25,1,5,1,2,2,2,2,2,2,2,2,0
2009,1700,3,6,4,4,1,1,2,6,1,1,21,1,4,1,2,2,3,2,2,2,2,1,0
2011,600,2,7,7,3,1,1,2,6,1,2,34,1,3,1,2,1,2,3,2,2,2,1,0
2010,1400,3,2,2,3,1,1,2,6,2,1,32,1,2,1,2,2,3,2,2,2,2,2,0
2009,1800,4,4,3,4,2,1,2,6,1,1,39,1,4,1,2,4,5,2,2,1,3,0,0
2010,2300,4,7,6,3,1,1,2,6,1,1,27,1,5,1,2,2,2,1,1,1,2,1,0
2010,400,1,1,1,4,2,1,2,6,1,1,21,1,5,1,2,2,1,4,2,1,3,0,0
2009,1800,4,1,12,4,1,1,2,6,1,1,30,1,3,1,2,2,2,2,2,1,2,1,0
2010,1500,3,2,2,3,2,1,2,6,2,1,42,1,4,1,2,2,3,1,1,1,3,0,0
2009,1400,3,1,12,3,2,1,2,6,2,1,48,1,3,1,2,4,5,2,2,1,3,0,0
2011,1900,4,7,3,4,1,6,1,5,1,1,23,1,5,1,2,2,1,3,2,11,2,11,0
2010,1600,3,6,1,5,1,6,1,5,1,2,28,1,5,1,2,2,1,2,2,8,2,8,0
2010,1200,2,7,3,1,1,6,1,5,1,2,31,1,4,1,2,2,2,2,2,6,2,5,0
2011,1900,4,6,11,3,1,6,1,5,1,1,35,1,4,1,2,2,1,4,2,6,2,6,0
2011,1700,3,6,2,2,1,6,1,5,2,1,41,1,3,1,2,2,1,2,2,6,2,6,0
2009,1000,2,6,6,4,1,6,1,5,1,1,36,1,5,1,2,2,1,2,2,2,2,4,0
2009,1700,3,5,4,3,1,6,1,5,1,1,23,1,4,1,2,2,2,2,2,2,2,1,0
2011,1700,3,2,4,4,2,4,1,5,1,1,40,1,4,1,2,2,2,2,2,5,2,5,0
2010,2400,4,3,3,3,1,4,1,5,1,1,37,1,4,1,2,2,5,2,2,2,3,0,0
2011,900,2,1,4,5,1,4,1,5,1,1,22,1,4,1,2,2,2,1,1,2,2,1,0
2011,1600,3,4,4,4,2,4,1,5,1,2,65,1,3,1,2,1,1,2,2,2,2,1,0
2011,1700,3,1,4,3,1,5,1,5,1,1,20,1,5,1,2,2,1,2,2,7,2,7,0
2012,2100,4,5,1,4,1,5,1,5,1,1,26,1,4,1,2,2,1,2,2,5,2,5,0
2012,1100,2,4,3,3,1,5,1,5,2,1,31,1,3,1,2,2,1,2,2,5,2,5,0
2012,2200,4,2,3,3,1,5,1,5,1,1,33,1,3,1,2,2,2,2,2,4,2,3,0
2010,2100,4,1,3,3,1,5,1,5,1,1,30,1,3,1,2,2,1,3,2,4,2,3,0
2011,1100,2,7,2,3,1,5,1,5,2,1,37,1,4,1,2,2,1,2,2,4,2,4,0
2011,1800,4,5,4,4,1,5,1,5,1,1,22,1,3,1,2,2,2,2,2,3,2,3,0
2011,1000,2,6,4,4,1,5,1,5,1,1,22,1,5,1,2,2,2,2,2,3,2,1,0
2010,1600,3,7,4,3,1,5,1,5,1,1,66,1,4,1,2,2,1,2,2,3,2,3,0
2010,1300,3,2,5,4,2,5,1,5,1,2,31,1,5,1,2,2,2,2,2,2,2,1,0
2012,2400,4,4,3,3,1,5,1,5,1,1,25,1,4,1,2,2,1,2,2,2,2,1,0
2012,1900,4,7,1,3,1,5,1,5,1,1,28,1,5,1,2,2,2,2,2,2,2,2,0
2012,300,1,3,1,4,1,5,1,5,1,1,26,1,4,1,2,2,2,2,2,2,2,2,0
2011,400,1,6,4,3,1,5,1,5,1,1,30,2,4,1,2,2,2,2,2,2,3,0,0
2011,200,1,4,4,3,1,5,1,5,1,1,24,1,5,1,2,2,2,2,2,2,2,1,0
2010,1100,2,5,2,3,2,5,1,5,1,1,55,1,4,1,2,2,2,2,2,2,2,1,0
2010,800,2,4,2,3,1,5,1,5,1,1,22,1,2,1,2,3,3,2,2,2,3,0,0
2012,100,1,6,2,3,1,5,1,5,1,2,26,1,4,1,2,2,2,2,2,2,2,1,0
2010,2000,4,3,3,1,1,5,1,5,2,2,35,1,4,1,2,2,2,2,2,2,2,1,0
2012,1500,3,2,4,5,1,5,1,5,2,1,36,1,2,1,2,1,3,2,2,2,3,0,0
2011,1300,3,3,5,4,1,5,1,5,2,1,20,1,3,1,2,1,2,2,2,2,2,1,0
2010,1100,2,5,5,3,1,5,1,5,2,1,26,1,5,1,2,1,3,1,1,1,3,0,0
2011,1900,4,4,5,5,1,3,1,5,1,1,21,1,4,1,2,2,1,2,2,10,1,9,1
2010,900,2,7,2,4,1,3,1,5,1,1,27,1,3,1,2,1,1,2,2,6,1,5,1
2011,1800,4,6,5,4,2,3,1,5,1,1,25,1,3,1,2,2,1,2,2,6,2,4,0
2010,1800,4,2,2,3,1,3,1,5,1,1,30,1,4,1,2,2,1,2,2,5,1,3,2
2011,1100,2,4,9,2,1,3,1,5,1,1,25,1,4,1,2,2,2,2,2,5,2,5,0
2010,1900,4,1,8,3,1,3,1,5,1,1,24,1,3,1,2,1,1,2,2,3,1,2,1
2010,1200,2,1,9,4,1,3,1,5,1,1,25,1,3,1,2,2,2,2,2,3,2,2,0
2010,2300,4,2,7,3,1,3,1,5,1,1,22,1,4,1,2,2,1,4,2,3,2,3,0
2009,1000,2,2,2,3,1,3,1,5,1,2,37,1,3,1,2,2,2,2,2,2,2,2,0
2011,1900,4,6,12,4,2,3,1,5,1,1,31,1,2,1,2,2,1,2,2,2,1,1,1
2012,1200,2,2,3,3,1,3,1,5,1,1,23,1,5,1,2,2,3,2,2,2,2,1,0
2011,1500,3,6,9,4,1,3,1,5,1,1,49,1,3,1,2,2,2,2,2,2,3,0,0
2011,600,2,4,5,3,1,3,1,5,1,1,25,1,5,1,2,1,2,2,2,2,2,1,0
2011,1400,3,2,5,4,2,3,1,5,1,1,32,1,5,1,2,3,2,2,2,2,2,1,0
2011,1300,3,4,3,4,1,3,1,5,1,1,40,1,2,1,2,1,1,2,2,2,2,1,0
2011,800,2,2,2,4,1,3,1,5,1,1,22,1,3,1,2,2,2,2,2,2,2,1,0
2009,2100,4,2,4,3,1,3,1,5,1,1,22,1,4,1,2,2,3,2,2,2,3,0,0
2009,1300,3,4,3,3,1,3,1,5,1,1,40,1,5,1,2,2,2,3,2,2,2,1,0
2012,1300,3,7,3,4,2,3,1,5,2,1,40,1,4,1,2,2,2,2,2,2,2,2,0
2012,1500,3,2,1,3,2,3,1,5,2,1,22,1,5,1,2,1,2,2,2,2,2,2,0
2010,1000,2,5,2,3,1,3,1,5,2,1,44,1,3,1,2,1,2,2,2,2,2,2,0
2009,1000,2,3,9,3,1,3,1,5,1,1,50,1,4,1,2,2,2,2,2,1,3,0,0
2010,600,2,6,7,5,1,2,1,5,1,1,22,1,5,1,2,2,1,2,2,7,1,6,1
2012,1800,4,6,3,5,1,2,1,5,1,1,24,1,3,1,2,2,1,3,2,7,2,5,0
2011,1900,4,7,9,5,2,2,1,5,1,1,25,1,3,1,2,2,1,2,2,7,2,7,0
2010,1400,3,6,4,5,1,2,1,5,1,2,33,1,3,1,2,2,1,2,2,6,1,5,1
2011,1300,3,1,7,5,1,2,1,5,1,1,30,1,5,1,2,2,1,2,2,6,1,3,3
2010,2400,4,6,5,5,1,2,1,5,1,1,23,1,3,1,2,1,1,3,2,6,1,5,1
2009,1000,2,6,6,5,1,2,1,5,1,1,25,1,3,1,2,1,1,2,2,6,1,5,1
2011,700,2,3,11,5,1,2,1,5,1,1,33,1,3,1,2,2,2,2,2,6,2,6,0
2012,1600,3,3,2,5,1,2,1,5,1,1,38,1,2,1,2,2,1,2,2,5,1,2,3
2009,2300,4,7,5,5,1,2,1,5,1,1,24,1,2,1,2,2,1,2,2,5,1,4,1
2009,900,2,6,2,3,1,2,1,5,1,1,30,1,5,1,2,1,2,3,2,5,2,4,0
2010,1700,3,7,7,3,1,2,2,5,1,1,67,1,5,1,2,2,1,2,2,4,1,3,1
2012,1900,4,4,1,3,1,2,1,5,1,1,61,1,5,1,2,2,1,2,2,4,1,3,1
2012,1200,2,5,3,5,1,2,1,5,1,1,25,1,5,1,2,2,2,3,2,4,2,3,0
2011,2100,4,3,2,4,2,2,1,5,1,1,21,1,5,1,2,2,2,2,2,4,2,4,0
2009,1200,2,5,2,1,1,2,1,5,1,1,21,1,4,1,2,2,1,2,2,4,2,2,0
2010,1400,3,6,7,4,1,2,2,5,1,1,25,1,4,1,2,2,1,2,2,3,1,2,1
2011,1700,3,1,11,4,1,2,2,5,1,1,39,1,5,1,2,1,1,2,2,3,2,1,0
2011,1100,2,2,12,4,1,2,1,5,1,1,24,1,5,1,2,2,2,2,2,3,2,3,0
2011,1900,4,7,9,4,1,2,1,5,1,1,24,1,4,1,2,2,2,2,2,3,2,3,0
2011,100,1,6,2,4,1,2,1,5,1,1,39,1,3,1,2,2,2,2,2,3,2,3,0
2012,1600,3,3,1,4,1,2,1,5,1,1,36,1,3,1,2,1,3,2,2,2,2,1,0
2011,900,2,2,11,4,1,2,1,5,1,1,31,1,5,1,2,2,2,2,2,2,2,1,0
2011,1100,2,7,11,3,2,2,1,5,1,1,24,1,4,1,2,1,2,2,2,2,2,1,0
2011,700,2,6,11,4,1,2,1,5,1,1,29,1,5,1,2,1,1,2,2,2,2,2,0
2011,1500,3,6,10,4,1,2,1,5,1,1,22,1,3,1,2,2,2,2,2,2,2,1,0
2011,800,2,5,6,4,2,2,1,5,1,1,26,1,5,1,2,1,2,2,2,2,2,2,0
2011,1200,2,6,4,4,2,2,1,5,1,1,28,1,5,1,2,1,2,2,2,2,2,1,0
2011,1300,3,4,3,4,1,2,1,5,1,1,40,1,3,1,2,1,1,2,2,2,2,1,0
2009,900,2,1,6,4,1,2,1,5,1,1,41,1,5,1,2,2,2,2,2,2,2,1,0
2011,1700,3,7,9,3,2,2,1,5,1,2,33,1,5,1,2,2,1,2,2,2,2,1,0
2009,1800,4,6,9,4,1,1,1,5,1,2,38,1,5,1,2,2,1,2,2,27,1,24,3
2010,2000,4,1,9,3,1,1,1,5,1,1,30,1,5,1,2,2,1,4,2,13,1,8,5
2009,2300,4,6,7,3,1,1,1,5,1,1,25,1,4,1,2,2,1,3,2,12,1,8,4
2010,1900,4,6,4,4,1,1,1,5,1,1,26,1,3,1,2,2,1,2,2,12,1,10,2
2009,2400,4,7,1,2,1,1,1,5,1,1,32,1,4,1,2,2,2,4,2,12,1,9,1
2009,2100,4,6,9,4,1,1,1,5,1,1,45,1,5,1,2,2,1,5,2,11,1,9,2
2011,2100,4,6,1,1,1,1,1,5,1,1,25,1,5,1,2,1,1,2,2,11,2,11,0
2009,1200,2,1,2,4,1,1,1,5,1,1,23,1,5,1,2,2,2,3,2,11,2,11,0
2011,1700,3,6,9,1,2,1,1,5,1,1,21,1,4,1,2,2,1,3,2,10,2,10,0
2009,700,2,2,1,1,1,1,1,5,1,1,50,1,3,1,2,2,1,2,2,9,1,7,2
2009,100,1,6,11,1,1,1,1,5,1,1,29,1,5,1,2,2,1,2,2,9,1,7,1
2011,200,1,1,2,3,1,1,1,5,1,1,30,1,5,1,2,2,1,3,2,9,2,9,0
2009,1500,3,7,3,4,1,1,1,5,2,1,29,1,4,1,2,1,1,2,2,9,1,7,1
2012,400,1,6,1,4,2,1,1,5,2,1,28,1,5,1,2,2,2,2,2,9,2,8,0
2010,800,2,5,8,4,1,1,1,5,2,1,28,1,5,1,2,2,2,2,2,9,2,7,0
2010,1900,4,1,2,4,1,1,1,5,1,2,38,1,3,1,2,2,1,2,2,8,2,8,0
2011,2200,4,4,4,4,1,1,1,5,1,1,20,1,5,1,2,2,1,2,2,8,1,6,2
2009,1800,4,6,10,4,1,1,1,5,1,1,34,1,5,1,2,2,1,3,2,8,1,6,1
2009,1700,3,7,8,2,1,1,1,5,1,1,50,1,4,1,2,1,1,2,2,8,1,6,1
2012,1100,2,3,1,3,1,1,1,5,1,1,18,1,5,1,2,2,2,2,2,8,2,5,0
2010,1700,3,2,6,4,1,1,1,5,1,1,33,1,5,1,2,2,2,2,2,8,2,7,0
2009,1400,3,7,4,4,2,1,1,5,1,1,36,1,5,1,2,2,2,2,2,8,2,8,0
2011,2300,4,6,2,2,1,1,1,5,1,1,21,1,3,1,2,2,1,2,2,7,1,6,1
2009,2200,4,7,5,4,1,1,1,5,1,1,30,1,5,1,2,2,1,3,2,7,1,5,1
2009,1500,3,3,3,4,1,1,1,5,1,1,28,1,5,1,2,2,1,2,2,7,1,6,1
2009,1500,3,7,1,3,1,1,1,5,1,1,30,1,3,1,2,2,1,2,2,7,1,6,1
2011,2200,4,6,7,4,1,1,1,5,1,1,53,1,5,1,2,2,2,2,2,7,2,7,0
2011,2300,4,6,6,4,2,1,1,5,1,1,31,1,5,1,2,2,2,3,2,7,2,5,0
2010,1600,3,3,12,4,1,1,1,5,1,1,21,1,5,1,2,2,1,2,2,7,2,7,0
2009,1300,3,7,11,3,1,1,1,5,1,1,28,1,2,1,2,2,2,2,2,7,2,7,0
2009,1200,2,7,4,4,1,1,1,5,1,1,35,1,4,1,2,2,1,2,2,7,2,7,0
2009,700,2,6,3,2,1,1,1,5,1,1,26,1,4,1,2,2,2,3,2,7,2,7,0
2010,1300,3,4,11,4,1,1,1,5,1,1,19,1,5,1,2,2,2,3,2,6,2,5,0
2009,2000,4,4,9,4,1,1,1,5,1,2,24,2,5,1,2,4,5,2,2,6,1,4,1
2009,2000,4,5,8,4,1,1,1,5,1,2,32,1,3,1,2,2,1,2,2,6,1,5,1
2011,1000,2,1,7,4,1,1,1,5,1,2,51,1,4,1,2,2,1,2,2,6,2,5,0
2009,1100,2,6,3,4,1,1,1,5,1,2,28,1,4,1,2,2,2,2,2,6,2,6,0
2010,300,1,5,1,2,1,1,1,5,1,2,28,1,4,1,2,2,1,2,2,6,1,5,1
2010,1400,3,4,3,4,1,1,2,5,1,1,27,1,4,1,2,2,1,2,2,6,1,0,6
2012,2400,4,1,2,4,1,1,1,5,1,1,47,1,5,1,2,2,1,2,2,6,1,3,3
2011,1600,3,6,7,3,1,1,1,5,1,1,53,1,5,1,2,2,1,3,2,6,1,3,2
2009,1500,3,5,4,4,1,1,2,5,1,1,45,1,4,1,2,2,1,2,2,6,1,4,1
2012,1000,2,1,3,4,1,1,1,5,1,1,19,1,5,1,2,2,1,3,2,6,1,5,1
2011,1200,2,6,6,4,1,1,1,5,1,1,33,1,3,1,2,2,1,2,2,6,1,5,1
2010,1400,3,6,6,4,1,1,1,5,1,1,30,1,5,1,2,2,1,3,2,6,1,5,1
2010,2000,4,2,5,4,1,1,1,5,1,1,28,1,4,1,2,2,1,2,2,6,1,5,1
2009,2100,4,6,9,4,1,1,1,5,1,1,30,1,3,1,2,2,1,2,2,6,1,5,1
2009,1900,4,4,5,3,1,1,1,5,1,1,26,1,5,1,2,1,1,2,2,6,1,5,1
2009,1300,3,2,4,4,1,1,1,5,1,1,23,1,5,1,2,2,1,2,2,6,1,5,1
2011,2100,4,4,11,4,2,1,2,5,1,1,19,1,5,1,2,2,2,2,2,6,2,5,0
2011,1800,4,4,11,4,2,1,2,5,1,1,41,1,3,1,2,2,1,3,2,6,2,5,0
2012,1500,3,7,3,4,1,1,1,5,1,1,25,1,5,1,2,2,1,2,2,6,2,4,0
2011,1100,2,3,11,4,2,1,1,5,1,1,26,1,4,1,2,2,1,2,2,6,2,6,0
2011,1500,3,5,11,4,2,1,1,5,1,1,44,1,5,1,2,2,2,2,2,6,2,4,0
2011,1400,3,6,10,4,1,1,1,5,1,1,20,1,4,1,2,2,2,2,2,6,2,6,0
2011,1400,3,6,10,4,1,1,1,5,1,1,26,1,5,1,2,3,1,2,2,6,2,4,0
2011,2100,4,2,7,4,1,1,1,5,1,1,41,1,4,1,2,2,2,2,2,6,2,6,0
2011,1600,3,4,7,4,1,1,1,5,1,1,25,1,5,1,2,2,1,3,2,6,2,6,0
2011,1000,2,7,6,3,1,1,1,5,1,1,32,1,5,1,2,2,1,2,2,6,2,6,0
2011,1300,3,3,3,3,1,1,1,5,1,1,34,1,4,1,2,2,2,2,2,6,2,6,0
2010,1200,2,1,4,3,1,1,1,5,1,1,59,1,3,1,2,2,1,2,2,6,2,5,0
2010,2100,4,3,1,4,1,1,1,5,1,1,28,1,4,1,2,2,2,2,2,6,2,5,0
2009,900,2,1,3,3,2,1,1,5,1,1,23,1,5,1,2,2,2,2,2,6,2,6,0
2010,1600,3,4,8,4,1,1,1,5,1,2,50,1,4,1,2,2,1,2,2,6,2,4,0
2009,800,2,6,8,4,1,1,1,5,2,1,24,1,5,1,2,1,1,2,2,6,1,4,2
2009,1200,2,5,4,4,2,1,1,5,2,1,20,1,5,1,2,1,2,2,2,6,2,4,0
2011,900,2,3,12,4,1,1,1,5,1,1,28,1,4,1,2,2,2,2,2,5,2,5,0
2009,100,1,4,4,3,1,1,1,5,1,2,35,1,5,1,2,2,1,3,2,5,1,3,2
2010,1500,3,4,8,1,1,1,1,5,1,2,34,1,5,1,2,2,1,3,2,5,1,1,2
2010,1300,3,7,8,1,1,1,1,5,1,2,46,1,5,1,2,2,1,2,2,5,1,3,2
